PeerId,Quarter,Name,Parent,CertNum,City,State,CnI_CO,OwnOcc_CO,FarmLand_CO,FarmLoans_CO,LoanstoDepInst_CO,OtherLoans_CO,LeaseFinancingRec_CO,CREMultifamily_CO,CRE_Total_CO,CRENFNR_CO,Construction_CO,Residential_CO,MortgageHELOC_CO,Mortgage1stLien_CO,MortgageJuniorLien_CO,Consumer_CO,CreditCard_CO,CnI_REC,OwnOcc_REC,FarmLand_REC,FarmLoans_REC,LoanstoDepInst_REC,OtherLoans_REC,LeaseFinancingRec_REC,CREMultifamily_REC,CRE_Total_REC,CRENFNR_REC,Construction_REC,Residential_REC,MortgageHELOC_REC,Mortgage1stLien_REC,MortgageJuniorLien_REC,Consumer_REC,CreditCard_REC,CnI_NLL,OwnOcc_NLL,FarmLand_NLL,FarmLoans_NLL,LoanstoDepInst_NLL,OtherLoans_NLL,LeaseFinancingRec_NLL,PoliticalLoans_NLL,CREMultifamily_NLL,CRE_Total_NLL,CRENFNR_NLL,Construction_NLL,Residential_NLL,MortgageHELOC_NLL,Mortgage1stLien_NLL,MortgageJuniorLien_NLL,Consumer_NLL,CreditCard_NLL
10,2003Q3,"SouthState Bank, National Association",SouthState Corporation,33555,Winter Haven,FL,0,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,6160,NA,721,0,0,27,0,1930,480,13265,NA,1930,33499,1541,31958,0,8259,0
10,2003Q4,"SouthState Bank, National Association",SouthState Corporation,33555,Winter Haven,FL,0,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,0,2,0,7985,NA,701,0,0,130,0,1890,470,13828,NA,1540,33302,1584,31718,0,8277,0
10,2004Q1,"SouthState Bank, National Association",SouthState Corporation,33555,Winter Haven,FL,0,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,6260,NA,503,0,0,12,0,2070,461,14131,NA,1599,33978,2075,31903,0,8514,0
10,2004Q2,"SouthState Bank, National Association",SouthState Corporation,33555,Winter Haven,FL,0,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,7333,NA,400,0,0,18,0,1977,0,13783,NA,1323,33277,2216,31061,0,8868,0
10,2004Q3,"SouthState Bank, National Association",SouthState Corporation,33555,Winter Haven,FL,0,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,0,1,0,0,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,0,1,0,8160,NA,395,0,0,25,0,1925,0,14625,NA,908,32327,2625,29702,0,8778,0
10,2004Q4,"SouthState Bank, National Association",SouthState Corporation,33555,Winter Haven,FL,0,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,9008,NA,368,0,0,100,0,1847,0,15244,NA,806,31534,2569,28965,0,9092,0
10,2005Q1,"SouthState Bank, National Association",SouthState Corporation,33555,Winter Haven,FL,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,1,0,10185,NA,339,0,0,24,0,1832,0,14529,NA,147,32857,2637,30220,0,9712,0
10,2005Q2,"SouthState Bank, National Association",SouthState Corporation,33555,Winter Haven,FL,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,3,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,5,0,10612,NA,322,0,0,44,0,1746,0,15367,NA,145,33653,3147,30506,0,10767,0
10,2005Q3,"SouthState Bank, National Association",SouthState Corporation,33555,Winter Haven,FL,0,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,9208,NA,265,0,0,41,0,1431,0,18100,NA,142,33688,3040,30648,0,12245,0
10,2005Q4,"SouthState Bank, National Association",SouthState Corporation,33555,Winter Haven,FL,58,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,8449,NA,258,0,0,132,0,1601,0,18312,NA,485,34413,3473,30940,0,13121,0
10,2006Q1,"SouthState Bank, National Association",SouthState Corporation,33555,Winter Haven,FL,10,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,3,0,22433,NA,910,1333,0,378,0,1366,374,38465,NA,26767,77344,17429,59614,301,30952,0
10,2006Q2,"SouthState Bank, National Association",SouthState Corporation,33555,Winter Haven,FL,-10,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,11,0,0,NA,0,0,0,0,0,0,0,NA,0,19,0,19,0,4,0,24946,NA,831,1368,0,710,0,3038,369,39708,NA,26283,80966,17621,63151,194,33312,0
10,2006Q3,"SouthState Bank, National Association",SouthState Corporation,33555,Winter Haven,FL,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,37,0,0,NA,0,0,0,0,0,0,0,NA,0,-13,0,-13,0,4,0,29568,NA,1073,179,0,1363,0,2798,1780,36963,NA,27059,85860,16891,68780,189,34427,0
10,2006Q4,"SouthState Bank, National Association",SouthState Corporation,33555,Winter Haven,FL,15,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,6,0,5,NA,0,0,0,0,0,0,0,NA,0,2,0,2,0,1,0,29194,NA,1008,402,0,2292,0,2826,2028,37937,NA,27760,97150,17896,78577,677,36001,0
10,2007Q1,"SouthState Bank, National Association",SouthState Corporation,33555,Winter Haven,FL,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,15,0,0,NA,0,0,0,0,0,0,0,NA,0,3,1,3,0,3,0,30828,19587,898,1096,0,2731,0,2970,1886,35714,16127,29343,103698,18178,84847,673,37353,0
10,2007Q2,"SouthState Bank, National Association",SouthState Corporation,33555,Winter Haven,FL,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,46,0,0,NA,0,0,0,0,0,0,0,NA,0,2,1,2,0,7,0,18073,32321,1506,1242,0,383,0,2884,455,56972,24651,31966,103511,17978,85141,392,35819,0
10,2007Q3,"SouthState Bank, National Association",SouthState Corporation,33555,Winter Haven,FL,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,118,0,0,NA,0,0,0,0,0,0,0,NA,0,3,0,3,0,8,0,21530,NA,1496,413,0,273,0,3142,892,55019,NA,30649,111687,19721,91578,388,36785,0
10,2007Q4,"SouthState Bank, National Association",SouthState Corporation,33555,Winter Haven,FL,0,NA,0,0,0,0,0,0,0,NA,0,281,0,281,0,86,0,0,NA,0,0,0,0,0,0,0,NA,0,3,0,3,0,9,0,16778,NA,2028,247,0,383,0,2972,876,55376,NA,27348,120190,21740,98280,170,38344,0
10,2008Q1,"SouthState Bank, National Association",SouthState Corporation,33555,Winter Haven,FL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,78,0,78,0,40,0,17726,31621,1355,452,0,292,0,2814,1206,58448,26827,27257,122497,22850,99480,167,38874,0
10,2008Q2,"SouthState Bank, National Association",SouthState Corporation,33555,Winter Haven,FL,24,0,0,0,0,0,0,0,0,0,0,206,103,206,0,114,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,5,0,17761,31142,1466,600,0,278,0,2632,1198,64602,33460,28067,128890,26177,102590,123,37823,0
10,2008Q3,"SouthState Bank, National Association",SouthState Corporation,33555,Winter Haven,FL,0,0,0,0,0,0,0,0,40,40,0,302,0,302,0,69,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,15,0,20184,30146,1961,389,0,365,0,704,1172,69170,39024,26641,132393,28282,103992,119,38380,0
10,2008Q4,"SouthState Bank, National Association",SouthState Corporation,33555,Winter Haven,FL,166,3,0,0,0,0,0,0,3,0,0,67,74,67,0,143,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,28278,32226,1377,588,0,300,0,607,1202,70667,38441,28895,137307,32523,104669,115,37472,0
10,2009Q1,"SouthState Bank, National Association",SouthState Corporation,33555,Winter Haven,FL,0,0,0,0,0,0,0,0,0,0,0,43,175,43,0,27,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,9,0,32991,37415,1364,555,0,782,0,2412,1479,77834,40419,26106,150371,35651,113575,1145,36814,239
10,2009Q2,"SouthState Bank, National Association",SouthState Corporation,33555,Winter Haven,FL,0,43,0,0,0,0,0,0,43,0,140,200,174,151,49,16,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,15,0,33124,59439,650,786,0,255,0,1981,4068,88227,28788,26490,154401,37728,115470,1203,36822,208
10,2009Q3,"SouthState Bank, National Association",SouthState Corporation,33555,Winter Haven,FL,0,94,0,0,0,0,0,0,94,0,860,144,0,144,0,48,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,3,8,0,32812,63206,901,504,0,1819,0,1927,6274,94717,31511,42776,145702,38267,103711,3724,37242,146
10,2009Q4,"SouthState Bank, National Association",SouthState Corporation,33555,Winter Haven,FL,5,437,0,0,0,0,0,0,437,0,0,331,40,331,0,50,0,0,0,0,0,0,0,0,0,0,0,43,4,0,4,0,7,0,45388,65428,3872,597,0,175,0,1761,6210,107070,41642,35399,147014,39177,104221,3616,37285,146
10,2010Q1,"SouthState Bank, National Association",SouthState Corporation,33555,Winter Haven,FL,292,0,0,0,0,0,0,0,0,0,153,90,0,90,0,104,73,0,0,0,0,0,0,0,0,0,0,2,3,0,3,0,10,0,35447,73812,4965,653,0,162,0,1693,6104,118161,44349,32957,147383,40013,103795,3575,36940,0
10,2010Q2,"SouthState Bank, National Association",SouthState Corporation,33555,Winter Haven,FL,9,0,0,0,0,0,0,0,0,0,125,851,0,589,262,51,0,1,0,0,0,0,0,0,0,0,0,2,13,3,3,10,7,0,36659,73348,5109,586,0,925,0,1626,5819,117561,44213,32751,148750,40858,104666,3226,37378,0
10,2010Q3,"SouthState Bank, National Association",SouthState Corporation,33555,Winter Haven,FL,-7,0,0,0,0,0,0,0,19,19,335,293,67,293,0,92,22,1,0,0,0,0,0,0,0,0,0,1,18,0,10,8,6,0,53200,113333,6340,1482,0,7373,0,1570,7926,178020,64687,46946,256701,50047,199869,6785,42529,0
10,2010Q4,"SouthState Bank, National Association",SouthState Corporation,33555,Winter Haven,FL,480,2013,125,0,0,39,0,364,3190,1177,2873,1821,479,1768,53,561,0,12,5,0,0,0,40,0,0,21,16,160,16,45,9,7,26,0,105054,229402,12092,1974,0,65,0,3033,14401,358642,129240,99055,340129,63646,265943,10540,55648,0
10,2011Q1,"SouthState Bank, National Association",SouthState Corporation,33555,Winter Haven,FL,753,1765,0,0,0,46,0,454,3097,1332,2051,1625,155,1612,13,305,0,11,12,0,0,0,17,0,0,35,23,2,22,1,17,5,8,0,113367,250800,12338,3573,0,72,0,2968,19106,430877,180077,96970,346597,66337,269386,10874,52284,0
10,2011Q2,"SouthState Bank, National Association",SouthState Corporation,33555,Winter Haven,FL,527,723,0,0,0,0,0,0,2108,1385,2010,1372,208,1361,11,218,0,2,2,0,0,0,0,0,0,7,5,5,21,0,19,2,83,0,111342,241403,11903,6858,0,41,0,2774,18718,414327,172924,93194,348715,62463,275374,10878,50624,0
10,2011Q3,"SouthState Bank, National Association",SouthState Corporation,33555,Winter Haven,FL,293,238,0,0,0,29,0,0,1024,786,1339,547,268,540,7,622,0,79,200,0,0,0,4,0,0,212,12,33,96,1,94,2,154,0,117056,231973,11699,5487,0,34,0,2680,18660,399202,167229,87842,342293,60088,271693,10512,49396,0
10,2011Q4,"SouthState Bank, National Association",SouthState Corporation,33555,Winter Haven,FL,1391,2470,470,0,0,211,0,0,2911,441,647,2483,117,2251,232,64,0,34,52,0,0,0,29,0,3,237,185,64,42,18,41,1,30,0,118104,230949,10673,10867,0,33,0,2583,15932,396696,165747,85796,488829,68302,410211,10316,48891,0
10,2012Q1,"SouthState Bank, National Association",SouthState Corporation,33555,Winter Haven,FL,44,1032,0,0,0,0,0,32,1046,14,2291,618,312,618,0,291,0,4,0,0,0,0,4,0,0,0,0,65,20,6,16,4,58,5,111914,271891,4268,16937,0,41,0,8591,22095,498547,226656,85322,556722,83425,460462,12835,48861,0
10,2012Q2,"SouthState Bank, National Association",SouthState Corporation,33555,Winter Haven,FL,18,292,0,0,0,2,0,10,489,197,2013,387,124,332,55,229,0,0,410,0,0,0,23,0,0,410,0,23,115,5,114,1,18,-5,115747,354832,10334,16122,38,0,0,8880,22350,576625,221793,78702,577351,84148,480651,12552,49314,0
10,2012Q3,"SouthState Bank, National Association",SouthState Corporation,33555,Winter Haven,FL,10,179,0,0,0,0,0,0,178,-1,386,976,480,871,105,214,0,0,300,2,0,0,52,0,0,385,85,346,159,17,158,1,16,0,118354,283726,11927,15453,0,0,0,8823,23183,571246,287520,68462,576524,84241,480060,12223,50016,0
10,2012Q4,"SouthState Bank, National Association",SouthState Corporation,33555,Winter Haven,FL,159,475,0,0,0,0,0,0,1321,846,53,454,65,380,74,70,0,7,16,0,0,0,15,0,65,16,0,179,4,2,4,0,6,0,119819,282526,21816,10049,0,0,0,2169,22777,565823,283297,69408,573529,84247,477349,11933,51477,0
10,2013Q1,"SouthState Bank, National Association",SouthState Corporation,33555,Winter Haven,FL,52,424,0,0,0,1,0,0,424,0,39,382,230,108,274,103,0,17,19,0,0,0,6,0,13,26,7,15,20,41,11,9,25,0,110611,281371,21412,8975,0,0,0,2128,23943,559846,278475,68071,570332,83488,475240,11604,50765,0
10,2013Q2,"SouthState Bank, National Association",SouthState Corporation,33555,Winter Haven,FL,8,436,10,0,0,-1,0,515,561,125,144,1515,54,1426,89,234,0,15,20,0,0,0,2,0,0,28,8,148,86,14,76,10,17,0,109835,287414,20601,9165,0,0,0,9467,22882,577408,289994,67198,568728,85957,472289,10482,50933,0
10,2013Q3,"SouthState Bank, National Association",SouthState Corporation,33555,Winter Haven,FL,52,49,5,0,0,0,0,0,49,0,127,1092,56,1076,16,190,0,21,80,1,0,0,8,0,1,87,7,44,107,4,107,0,71,0,114571,301173,22097,7326,0,352,0,9425,23879,589664,288491,68221,572781,87336,475087,10358,50459,0
10,2013Q4,"SouthState Bank, National Association",SouthState Corporation,33555,Winter Haven,FL,8,0,0,0,0,0,0,749,0,0,1,304,69,304,0,376,0,10,311,0,0,0,10,0,0,341,30,31,10,15,9,1,40,0,103224,295626,23624,6455,0,0,0,38517,21021,583676,288050,67699,579836,91022,478672,10142,50024,0
10,2014Q1,"SouthState Bank, National Association",SouthState Corporation,33555,Winter Haven,FL,200,0,0,0,0,0,0,0,0,0,77,629,56,629,0,180,0,28,78,5,0,0,12,0,0,523,445,123,33,75,28,5,43,0,178124,413593,23198,9062,0,538,0,38209,24897,799041,385448,71538,615897,108645,493556,13696,55872,0
10,2014Q2,"SouthState Bank, National Association",SouthState Corporation,33555,Winter Haven,FL,67,0,128,0,0,0,0,0,0,0,23,230,0,230,0,285,0,17,118,0,0,0,11,0,0,-90,-208,29,87,13,86,1,34,0,214615,490526,25790,9266,0,2464,0,37751,59135,1201074,710548,103761,685580,120029,550783,14768,58075,0
10,2014Q3,"SouthState Bank, National Association",SouthState Corporation,33555,Winter Haven,FL,327,0,0,0,0,0,0,0,37,37,24,255,6,238,17,221,0,53,69,0,0,0,11,0,0,126,57,50,275,3,273,2,39,0,249511,483508,31437,6511,0,499,0,37458,51014,1219845,736337,95025,688042,123119,550039,14884,57203,0
10,2014Q4,"SouthState Bank, National Association",SouthState Corporation,33555,Winter Haven,FL,206,0,0,0,0,0,0,1,0,0,0,206,0,149,57,193,0,73,364,1,0,0,9,0,0,422,58,16,39,32,35,4,52,0,269592,477349,28066,7448,0,470,0,25936,49581,1193147,715798,104345,694031,139055,542113,12863,58057,0
10,2015Q1,"SouthState Bank, National Association",SouthState Corporation,33555,Winter Haven,FL,278,60,0,0,0,0,0,77,60,0,71,182,146,173,9,212,0,70,75,1,0,0,35,0,0,78,3,6,225,17,223,2,35,0,253932,484711,30313,6907,0,5519,0,36699,43927,1213649,728938,106098,708044,144850,550458,12736,59998,0
10,2015Q2,"SouthState Bank, National Association",SouthState Corporation,33555,Winter Haven,FL,534,0,0,0,0,0,0,0,0,0,1,75,0,75,0,173,0,75,129,0,0,0,10,0,0,132,3,108,72,2,68,4,30,0,246355,490136,29097,5698,0,5860,0,46437,43995,1258523,768387,114009,720669,152512,556472,11685,62072,0
10,2015Q3,"SouthState Bank, National Association",SouthState Corporation,33555,Winter Haven,FL,37,0,0,0,0,0,0,0,0,0,58,455,178,266,189,214,0,104,284,17,0,0,88,0,0,285,1,55,68,12,68,0,28,0,201616,477689,31966,3558,0,36913,0,58150,69717,1250023,772334,116912,729252,161851,556792,10609,66235,0
10,2015Q4,"SouthState Bank, National Association",SouthState Corporation,33555,Winter Haven,FL,272,113,0,0,0,0,0,0,113,0,331,247,0,159,88,303,0,179,71,0,0,0,25,0,0,84,13,5,21,3,20,1,21,0,214855,487845,33164,3352,0,31633,0,60252,71423,1254236,766391,120791,736655,172660,553776,10219,68849,0
10,2016Q1,"SouthState Bank, National Association",SouthState Corporation,33555,Winter Haven,FL,0,225,0,0,0,0,0,0,225,0,34,81,0,81,0,155,0,72,104,1,0,0,44,0,0,240,136,333,114,7,113,1,33,0,260222,583965,82202,4041,0,41736,0,73649,88416,1473613,889648,161496,886057,196372,677299,12386,78881,1615
10,2016Q2,"SouthState Bank, National Association",SouthState Corporation,33555,Winter Haven,FL,23,0,0,0,0,0,0,0,41,41,0,44,9,44,0,210,0,62,107,0,0,0,14,0,6,126,19,58,135,26,82,53,38,0,265093,575647,77769,4283,0,39049,0,77238,84704,1544905,969258,137324,887053,201953,673454,11646,81787,1466
10,2016Q3,"SouthState Bank, National Association",SouthState Corporation,33555,Winter Haven,FL,119,155,0,0,0,28,0,0,155,0,264,92,0,92,0,228,1,123,130,84,0,0,12,0,348,163,33,20,121,31,94,27,36,0,269145,580405,87451,4190,0,36201,0,98520,87486,1614500,1034095,130773,881130,213739,656328,11063,87329,1639
10,2016Q4,"SouthState Bank, National Association",SouthState Corporation,33555,Winter Haven,FL,24,686,83,0,0,0,0,0,686,0,0,58,6,58,0,248,2,94,70,16,0,0,11,0,0,71,1,30,45,38,44,1,76,0,252370,618084,81521,3892,0,64261,0,125127,83156,1686356,1068272,152057,892780,224967,656629,11184,90423,0
10,2017Q1,"SouthState Bank, National Association",SouthState Corporation,33555,Winter Haven,FL,528,14,0,0,NA,0,0,0,14,0,0,86,0,86,0,274,0,179,219,0,0,NA,10,0,0,252,33,44,88,13,48,40,100,0,255316,627425,79866,4992,0,58611,0,150674,82259,1751844,1124419,158172,890648,227427,652692,10529,90175,0
10,2017Q2,"SouthState Bank, National Association",SouthState Corporation,33555,Winter Haven,FL,9,0,0,0,NA,0,0,0,50,50,0,0,55,0,0,233,0,72,71,0,0,NA,5,0,0,199,128,215,214,19,211,3,37,0,405027,901404,92855,5884,0,60846,0,162089,113520,2366179,1464775,254521,1095664,273847,805025,16792,98823,0
10,2017Q3,"SouthState Bank, National Association",SouthState Corporation,33555,Winter Haven,FL,140,0,8,0,NA,0,0,0,0,0,0,80,29,77,3,216,0,104,358,4,0,NA,6,0,0,362,4,360,168,41,166,2,26,0,401992,930670,85715,5800,0,62467,0,167996,105080,2408757,1478087,248304,1103414,275526,810933,16955,104202,0
10,2017Q4,"SouthState Bank, National Association",SouthState Corporation,33555,Winter Haven,FL,0,0,0,0,NA,3,0,0,0,0,0,3,0,3,0,271,0,105,11,0,0,NA,12,0,0,11,0,73,21,27,18,3,58,0,414470,942074,85763,4882,0,75829,0,203490,103966,2447074,1505000,242802,1105919,283579,805437,16903,108593,0
10,2018Q1,"SouthState Bank, National Association",SouthState Corporation,33555,Winter Haven,FL,7,0,0,0,NA,65,0,0,0,0,0,128,8,128,0,195,0,35,55,0,0,NA,86,0,0,250,195,32,211,25,116,95,68,0,612508,1411745,110829,8533,0,82711,0,216525,179403,3486275,2074530,459163,1617071,360547,1227941,28583,132752,0
10,2018Q2,"SouthState Bank, National Association",SouthState Corporation,33555,Winter Haven,FL,222,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,368,0,86,104,0,0,NA,19,0,0,105,1,335,13,25,10,3,128,0,609874,1445874,102600,7513,0,97296,16436,273899,167740,3535749,2089875,470243,1633127,369599,1234086,29442,161630,0
10,2018Q3,"SouthState Bank, National Association",SouthState Corporation,33555,Winter Haven,FL,326,0,0,0,NA,0,0,0,0,0,62,44,239,39,5,506,0,231,50,1,0,NA,23,0,0,100,50,52,33,44,29,4,71,0,682311,1649244,104938,5020,0,107344,18317,296879,189165,4087906,2438662,656697,1917008,398608,1487978,30422,196986,0
10,2018Q4,"SouthState Bank, National Association",SouthState Corporation,33555,Winter Haven,FL,919,13,0,0,NA,10,0,0,13,0,64,0,97,0,0,572,0,244,10,0,0,NA,39,0,0,12,2,100,50,20,48,2,68,0,730111,1692501,105006,5190,0,102793,18255,332625,174943,4155569,2463068,643932,1905817,401808,1472866,31143,206587,0
10,2019Q1,"SouthState Bank, National Association",SouthState Corporation,33555,Winter Haven,FL,664,0,0,0,NA,0,0,0,0,0,32,1,201,1,0,550,0,301,14,0,0,NA,3,0,0,15,1,140,57,70,31,26,91,0,714918,1742867,93773,5900,0,121509,18186,327797,170164,4207255,2464388,662337,1867166,397958,1437299,31909,209791,0
10,2019Q2,"SouthState Bank, National Association",SouthState Corporation,33555,Winter Haven,FL,1772,4,0,0,NA,0,0,0,4,0,0,59,359,59,0,1130,0,664,15,0,0,NA,2,0,0,98,83,110,30,60,28,2,169,0,1221307,2390892,108242,8961,0,144143,15778,347113,223930,5806347,3415455,1039096,2641449,670926,1932330,38193,251433,27
10,2019Q3,"SouthState Bank, National Association",SouthState Corporation,33555,Winter Haven,FL,3000,138,0,0,NA,50,0,0,138,0,11,0,1,0,0,760,0,606,771,0,0,NA,3,0,0,772,1,18,17,20,14,3,171,0,1242363,2413001,131761,8597,0,148939,15545,379115,234159,5923450,3510449,1054881,2647815,674649,1937785,35381,254895,0
10,2019Q4,"SouthState Bank, National Association",SouthState Corporation,33555,Winter Haven,FL,3612,427,0,0,NA,447,0,0,427,0,0,95,5,95,0,739,0,616,1,3,0,NA,2,0,0,98,97,6,88,15,85,3,112,0,1221144,2507359,97713,8517,0,148071,1427,389315,218452,6073484,3566125,1047226,2669402,663455,1970279,35668,251924,0
10,2020Q1,"SouthState Bank, National Association",SouthState Corporation,33555,Winter Haven,FL,1144,1021,0,0,NA,0,0,0,1021,0,24,301,150,2,299,967,0,1120,6,8,0,NA,38,0,8,289,283,320,124,104,107,17,152,0,1214868,2590725,94312,8358,0,146979,1167,423197,214399,6156728,3566003,988155,2727106,673684,2020457,32965,240213,0
10,2020Q2,"SouthState Bank, National Association",SouthState Corporation,33555,Winter Haven,FL,-110,-675,0,0,NA,50,0,0,-652,23,181,105,533,380,-275,1940,0,-335,208,15,0,NA,-29,0,47,-23,-231,533,610,520,481,129,738,0,4446719,4792663,154197,16613,NA,341559,0,550958,470512,10542739,5750076,1989631,6664423,1416795,5208190,39438,925006,0
10,2020Q3,"SouthState Bank, National Association",SouthState Corporation,33555,Winter Haven,FL,1448,735,0,0,NA,69,0,0,1307,572,39,90,296,90,0,1393,0,1426,669,14,0,NA,27,0,8,912,243,298,391,364,291,100,608,0,4533165,4784684,144298,13223,NA,353742,0,584551,422463,10542566,5757882,1835649,6365302,1382688,4947511,35103,898934,0
10,2020Q4,"SouthState Bank, National Association",SouthState Corporation,33555,Winter Haven,FL,2057,124,0,0,NA,0,0,0,124,0,134,55,75,55,0,1860,0,1503,204,15,0,NA,1,0,8,435,231,364,476,264,268,208,423,0,4095640,4842092,135034,12242,NA,361245,0,602020,388569,10615164,5773072,1898148,5952150,1371826,4548886,31438,894329,0
10,2021Q1,"SouthState Bank, National Association",SouthState Corporation,33555,Winter Haven,FL,705,27,0,0,NA,0,0,0,221,194,10,120,169,120,0,2149,0,1123,333,20,0,NA,7,0,0,654,321,202,461,417,428,33,511,0,4054123,4826651,131426,12744,NA,380611,0,651437,356992,10619607,5792956,1888624,5868703,1321025,4520018,27660,880136,0
10,2021Q2,"SouthState Bank, National Association",SouthState Corporation,33555,Winter Haven,FL,1151,2021,0,0,NA,0,0,0,2361,340,77,70,517,70,0,1487,0,1031,131,53,0,NA,1,0,11,533,402,229,393,766,343,50,531,0,3403958,4896653,128713,15591,NA,425578,0,610021,368183,10806897,5910244,1947375,5601102,1297831,4284318,18953,897047,0
10,2021Q3,"SouthState Bank, National Association",SouthState Corporation,33555,Winter Haven,FL,971,4,0,0,NA,100,0,0,246,242,0,14,150,14,0,2366,0,816,332,26,0,NA,25,0,0,506,174,752,365,719,317,48,578,0,2892343,4989068,123035,10014,NA,446932,0,647014,376763,10974938,5985870,2030144,5618135,1252988,4349441,15706,912444,0
10,2021Q4,"SouthState Bank, National Association",SouthState Corporation,33555,Winter Haven,FL,926,0,0,0,NA,0,0,0,87,87,29,0,167,0,0,2807,0,644,174,65,0,NA,-1,0,0,339,165,740,459,353,444,15,457,0,2701172,4970806,113892,11131,NA,432529,0,645174,443106,11256398,6285592,2027996,5583811,1247492,4322016,14303,904680,0
11,1990Q1,First National Bank of Pennsylvania,F.N.B. Corporation,7888,Pittsburgh,PA,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,205,NA,46,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,46,NA,73542,NA,224,214,2000,380,1593,55548,282,75300,NA,9282,69777,2242,NA,NA,86919,NA
11,1990Q2,First National Bank of Pennsylvania,F.N.B. Corporation,7888,Pittsburgh,PA,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,145,NA,6,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,36,NA,74018,NA,242,214,0,1192,1512,48688,457,78535,NA,10915,71774,2287,NA,NA,95869,NA
11,1990Q3,First National Bank of Pennsylvania,F.N.B. Corporation,7888,Pittsburgh,PA,46,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,186,NA,4,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,53,NA,77609,NA,235,240,0,2756,1412,50014,666,82337,NA,10235,72131,2476,NA,NA,101020,NA
11,1990Q4,First National Bank of Pennsylvania,F.N.B. Corporation,7888,Pittsburgh,PA,312,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,240,NA,32,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,36,NA,85860,NA,212,260,0,1396,1328,46570,646,86908,NA,6645,73785,2760,NA,NA,109649,NA
11,1991Q1,First National Bank of Pennsylvania,F.N.B. Corporation,7888,Pittsburgh,PA,10,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,208,NA,38,NA,0,0,0,0,0,0,0,NA,0,1,0,NA,NA,36,NA,85571,NA,206,261,0,849,1241,47845,631,88370,NA,7146,74697,2842,57013,14842,113613,NA
11,1991Q2,First National Bank of Pennsylvania,F.N.B. Corporation,7888,Pittsburgh,PA,726,NA,0,0,0,0,0,0,0,NA,0,94,0,NA,NA,387,NA,4,NA,0,0,0,0,0,0,0,NA,0,2,0,NA,NA,117,NA,78317,NA,148,280,0,959,1153,45007,685,98588,NA,7995,77226,3110,58886,15230,86880,NA
