PeerId,Quarter,Name,Parent,CertNum,City,State,CnI_CO,OwnOcc_CO,FarmLand_CO,FarmLoans_CO,LoanstoDepInst_CO,OtherLoans_CO,LeaseFinancingRec_CO,CREMultifamily_CO,CRE_Total_CO,CRENFNR_CO,Construction_CO,Residential_CO,MortgageHELOC_CO,Mortgage1stLien_CO,MortgageJuniorLien_CO,Consumer_CO,CreditCard_CO,CnI_REC,OwnOcc_REC,FarmLand_REC,FarmLoans_REC,LoanstoDepInst_REC,OtherLoans_REC,LeaseFinancingRec_REC,CREMultifamily_REC,CRE_Total_REC,CRENFNR_REC,Construction_REC,Residential_REC,MortgageHELOC_REC,Mortgage1stLien_REC,MortgageJuniorLien_REC,Consumer_REC,CreditCard_REC,CnI_NLL,OwnOcc_NLL,FarmLand_NLL,FarmLoans_NLL,LoanstoDepInst_NLL,OtherLoans_NLL,LeaseFinancingRec_NLL,PoliticalLoans_NLL,CREMultifamily_NLL,CRE_Total_NLL,CRENFNR_NLL,Construction_NLL,Residential_NLL,MortgageHELOC_NLL,Mortgage1stLien_NLL,MortgageJuniorLien_NLL,Consumer_NLL,CreditCard_NLL
-7,2009Q1,"Summit Bank, National Association",Cadence Bank,58786,Panama City,FL,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,6008,5909,1169,0,0,1104,0,0,0,11600,5691,1323,3473,976,1768,729,2287,0
-7,2009Q2,"Summit Bank, National Association",Cadence Bank,58786,Panama City,FL,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,8430,6899,1159,0,0,604,0,0,122,12915,6016,2408,4683,1126,2729,828,2237,0
-7,2009Q3,"Summit Bank, National Association",Cadence Bank,58786,Panama City,FL,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,10173,8316,1039,0,0,395,0,0,167,14903,6587,4162,5386,1520,3050,816,2240,0
-7,2009Q4,"Summit Bank, National Association",Cadence Bank,58786,Panama City,FL,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,10836,9809,1039,0,0,250,0,0,1539,17842,8033,4888,4872,1199,2870,803,2892,0
-7,2010Q1,"Summit Bank, National Association",Cadence Bank,58786,Panama City,FL,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,11742,10553,1031,0,0,591,0,0,1592,20451,9898,4456,5763,1422,3550,791,3397,50
-7,2010Q2,"Summit Bank, National Association",Cadence Bank,58786,Panama City,FL,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,12759,11941,1028,0,0,1343,0,0,1728,22283,10342,3444,7393,2027,4567,799,3445,7
-7,2010Q3,"Summit Bank, National Association",Cadence Bank,58786,Panama City,FL,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,13724,13385,838,0,0,1585,0,0,1714,23656,10271,4071,6813,2081,3946,786,3434,16
-7,2010Q4,"Summit Bank, National Association",Cadence Bank,58786,Panama City,FL,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,13811,12280,833,0,0,1531,0,0,445,22979,10699,4358,8787,2123,5195,1469,3578,12
-7,2011Q1,"Summit Bank, National Association",Cadence Bank,58786,Panama City,FL,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,15010,12701,833,0,0,1355,0,3268,0,23814,11113,3523,9364,2104,5816,1444,3080,18
-7,2011Q2,"Summit Bank, National Association",Cadence Bank,58786,Panama City,FL,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,16079,14678,833,0,0,1629,0,1901,1962,26581,11903,3804,9208,1882,5908,1418,3027,28
-7,2011Q3,"Summit Bank, National Association",Cadence Bank,58786,Panama City,FL,75,13,0,NA,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,14019,12658,713,0,0,1808,0,1901,2324,25057,12399,5326,9581,1831,6360,1390,2929,22
-7,2011Q4,"Summit Bank, National Association",Cadence Bank,58786,Panama City,FL,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,19409,20426,1889,0,0,2431,0,1878,4206,52496,32070,19066,22079,4406,16126,1547,3222,13
-7,2012Q1,"Summit Bank, National Association",Cadence Bank,58786,Panama City,FL,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,24758,23805,1970,0,0,2576,0,0,6052,56234,32429,12093,20975,4567,14872,1536,3504,13
-7,2012Q2,"Summit Bank, National Association",Cadence Bank,58786,Panama City,FL,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,22617,25035,1570,0,0,2126,0,591,6080,59017,33982,15068,18846,3935,13199,1712,4570,13
-7,2012Q3,"Summit Bank, National Association",Cadence Bank,58786,Panama City,FL,0,0,0,NA,0,0,0,9,0,0,0,9,0,4,5,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,22771,25912,1669,0,0,2200,0,1260,5478,61330,35418,14093,18077,2735,13671,1671,4560,14
-7,2012Q4,"Summit Bank, National Association",Cadence Bank,58786,Panama City,FL,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,24759,24674,1661,0,0,2163,0,2290,3772,62382,37708,12690,20031,3197,15350,1484,3549,13
-7,2013Q1,"Summit Bank, National Association",Cadence Bank,58786,Panama City,FL,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,23800,27467,1611,0,0,2201,0,2503,3509,64269,36802,12730,19162,3017,14841,1304,3980,10
-7,2013Q2,"Summit Bank, National Association",Cadence Bank,58786,Panama City,FL,0,0,0,NA,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,20781,25041,1406,0,0,2179,0,2543,5231,64276,39235,11871,20503,2704,16453,1346,3983,10
-7,2013Q3,"Summit Bank, National Association",Cadence Bank,58786,Panama City,FL,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,20779,27546,1036,0,0,2177,0,2479,4899,69813,42267,12022,21336,2951,17303,1082,4107,9
-7,2013Q4,"Summit Bank, National Association",Cadence Bank,58786,Panama City,FL,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,25538,39952,1023,0,0,2204,0,2414,3884,71026,31074,13352,20927,3831,16051,1045,4292,12
-7,2014Q1,"Summit Bank, National Association",Cadence Bank,58786,Panama City,FL,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,5,0,0,5,2,0,24283,45788,476,0,0,2201,0,2349,4614,74606,28818,16013,20045,3121,15761,1163,4431,25
-7,2014Q2,"Summit Bank, National Association",Cadence Bank,58786,Panama City,FL,3,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,23774,47660,470,0,0,2198,0,2284,4581,76138,28478,17274,20495,3440,15994,1061,4754,25
-7,2014Q3,"Summit Bank, National Association",Cadence Bank,58786,Panama City,FL,3,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,24686,56894,464,0,0,2198,0,2218,4550,75141,18247,17540,21430,4222,16453,755,4948,0
-7,2014Q4,"Summit Bank, National Association",Cadence Bank,58786,Panama City,FL,0,0,0,NA,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,29551,58938,458,0,0,2288,0,2153,5417,86600,27662,20212,21968,4219,17012,737,5296,0
-7,2015Q1,"Summit Bank, National Association",Cadence Bank,58786,Panama City,FL,0,10,0,NA,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,32327,57927,451,0,0,2288,0,2087,3891,85979,28052,23093,20699,3837,16204,658,5454,0
-7,2015Q2,"Summit Bank, National Association",Cadence Bank,58786,Panama City,FL,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,36412,55328,444,0,0,0,0,2022,3857,82497,27169,23463,23820,4454,18710,656,5230,0
-7,2015Q3,"Summit Bank, National Association",Cadence Bank,58786,Panama City,FL,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,38978,59813,438,0,0,0,0,1918,3823,86949,27136,28260,23165,4247,18269,649,5928,0
-7,2015Q4,"Summit Bank, National Association",Cadence Bank,58786,Panama City,FL,0,107,0,NA,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,41073,61432,431,0,0,0,0,1889,3791,97552,36120,25318,23250,3809,18890,551,6424,0
-7,2016Q1,"Summit Bank, National Association",Cadence Bank,58786,Panama City,FL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43688,60440,438,0,0,0,0,1823,3759,96866,36426,28090,25987,5604,19849,534,5527,0
-7,2016Q2,"Summit Bank, National Association",Cadence Bank,58786,Panama City,FL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,42646,58124,1107,0,0,0,0,1757,3560,97215,39091,32667,25989,5025,20362,602,5449,0
-7,2016Q3,"Summit Bank, National Association",Cadence Bank,58786,Panama City,FL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,38481,38775,1087,0,0,0,0,1690,3523,100756,61981,31407,26279,4630,21389,260,3388,0
-7,2016Q4,"Summit Bank, National Association",Cadence Bank,58786,Panama City,FL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,107,1,0,0,0,0,0,0,35450,38406,1067,0,0,0,0,6704,3489,104251,65845,30117,29911,4513,25219,179,3751,0
-7,2017Q1,"Summit Bank, National Association",Cadence Bank,58786,Panama City,FL,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,38212,39706,1047,0,0,0,0,6571,3454,106237,66531,34940,32663,5379,27140,144,3709,0
-7,2017Q2,"Summit Bank, National Association",Cadence Bank,58786,Panama City,FL,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,42005,38473,1027,0,0,0,0,6423,3418,111894,73421,39801,32593,5238,27202,153,4764,0
-7,2017Q3,"Summit Bank, National Association",Cadence Bank,58786,Panama City,FL,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,43704,36024,1007,0,0,0,0,6275,3382,119402,83378,39260,34524,4754,29620,150,5220,0
-7,2017Q4,"Summit Bank, National Association",Cadence Bank,58786,Panama City,FL,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,48680,45650,986,0,0,0,0,5872,3346,132863,87213,39708,35855,4607,31050,198,5390,0
-7,2018Q1,"Summit Bank, National Association",Cadence Bank,58786,Panama City,FL,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,46291,45271,965,0,0,0,0,5672,6024,126128,80857,49391,40643,4259,36117,267,5666,0
-7,2018Q2,"Summit Bank, National Association",Cadence Bank,58786,Panama City,FL,37,0,0,0,NA,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,50056,43881,943,0,0,0,0,5517,3576,123923,80042,52747,42941,4770,37991,180,6350,0
-7,2018Q3,"Summit Bank, National Association",Cadence Bank,58786,Panama City,FL,19,0,0,0,NA,0,0,0,0,0,0,29,0,0,29,0,0,1,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,48967,44121,921,0,0,0,0,5412,3521,125770,81649,58063,52180,4958,47027,195,6184,0
-7,2018Q4,"Summit Bank, National Association",Cadence Bank,58786,Panama City,FL,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,51402,47648,898,0,0,0,0,4881,3481,119998,72350,56934,54542,5030,49279,233,5734,0
-7,2019Q1,"Summit Bank, National Association",Cadence Bank,58786,Panama City,FL,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,47419,49449,876,0,0,0,0,4721,3394,120776,71327,45965,54132,5019,48887,226,4642,0
-7,2019Q2,"Summit Bank, National Association",Cadence Bank,58786,Panama City,FL,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,45552,51539,853,0,0,0,0,4561,3355,122996,71457,47896,55231,4359,50658,214,4828,0
-7,2019Q3,"Summit Bank, National Association",Cadence Bank,58786,Panama City,FL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-7,2019Q4,"Summit Bank, National Association",Cadence Bank,58786,Panama City,FL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-7,2020Q1,"Summit Bank, National Association",Cadence Bank,58786,Panama City,FL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-7,2020Q2,"Summit Bank, National Association",Cadence Bank,58786,Panama City,FL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-7,2020Q3,"Summit Bank, National Association",Cadence Bank,58786,Panama City,FL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-7,2020Q4,"Summit Bank, National Association",Cadence Bank,58786,Panama City,FL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-7,2021Q1,"Summit Bank, National Association",Cadence Bank,58786,Panama City,FL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-7,2021Q2,"Summit Bank, National Association",Cadence Bank,58786,Panama City,FL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-7,2021Q3,"Summit Bank, National Association",Cadence Bank,58786,Panama City,FL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-7,2021Q4,"Summit Bank, National Association",Cadence Bank,58786,Panama City,FL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-6,1990Q1,Merchants Bank,Cadence Bank,18637,Jackson,AL,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,3055,NA,6,0,0,705,0,256,0,8072,NA,329,9386,0,NA,NA,2648,NA
-6,1990Q2,Merchants Bank,Cadence Bank,18637,Jackson,AL,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,3213,NA,6,0,0,871,0,259,0,7606,NA,365,9998,0,NA,NA,2791,NA
-6,1990Q3,Merchants Bank,Cadence Bank,18637,Jackson,AL,13,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,3539,NA,6,0,0,991,0,688,0,8001,NA,362,10063,0,NA,NA,2705,NA
-6,1990Q4,Merchants Bank,Cadence Bank,18637,Jackson,AL,14,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,6,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,3610,NA,5,0,0,1034,0,953,0,7606,NA,444,10363,0,NA,NA,2736,NA
-6,1991Q1,Merchants Bank,Cadence Bank,18637,Jackson,AL,0,NA,0,NA,NA,NA,0,0,0,NA,0,0,0,NA,NA,1,NA,1,NA,0,NA,NA,NA,0,0,0,NA,0,0,0,NA,NA,4,NA,3406,NA,51,0,0,1167,0,927,248,7298,NA,471,10369,0,10058,311,2715,NA
-6,1991Q2,Merchants Bank,Cadence Bank,18637,Jackson,AL,57,NA,0,NA,NA,NA,0,0,0,NA,0,18,0,NA,NA,3,NA,8,NA,0,NA,NA,NA,0,0,47,NA,0,0,0,NA,NA,1,NA,3600,NA,136,0,0,1155,0,980,244,6551,NA,647,10486,0,10171,315,2831,NA
-6,1991Q3,Merchants Bank,Cadence Bank,18637,Jackson,AL,0,NA,0,NA,NA,NA,0,0,0,NA,0,0,0,NA,NA,0,NA,0,NA,0,NA,NA,NA,0,0,0,NA,0,0,0,NA,NA,4,NA,3907,NA,190,0,0,812,0,959,254,6086,NA,57,10769,0,10444,325,2864,NA
-6,1991Q4,Merchants Bank,Cadence Bank,18637,Jackson,AL,3,NA,0,NA,NA,NA,0,0,0,NA,0,73,0,NA,NA,27,NA,0,NA,0,NA,NA,NA,0,0,26,NA,0,0,0,NA,NA,2,NA,3668,NA,209,0,0,1036,0,837,250,5878,NA,97,10664,0,10344,320,2806,NA
-6,1992Q1,Merchants Bank,Cadence Bank,18637,Jackson,AL,0,NA,0,NA,NA,NA,0,0,0,NA,0,0,0,NA,NA,0,NA,2,NA,0,NA,NA,NA,0,0,45,NA,0,0,0,NA,NA,4,NA,3441,NA,77,0,0,818,0,699,246,6852,NA,98,11054,0,10612,442,2941,NA
-6,1992Q2,Merchants Bank,Cadence Bank,18637,Jackson,AL,0,NA,0,NA,NA,NA,0,0,0,NA,0,15,0,NA,NA,3,NA,1,NA,0,NA,NA,NA,0,0,0,NA,0,16,0,NA,NA,1,NA,3531,NA,27,0,0,614,0,674,240,7066,NA,124,11763,0,11175,588,2924,NA
-6,1992Q3,Merchants Bank,Cadence Bank,18637,Jackson,AL,8,NA,0,NA,NA,NA,0,0,0,NA,0,0,0,NA,NA,0,NA,1,NA,0,NA,NA,NA,0,0,0,NA,0,10,0,NA,NA,0,NA,3688,NA,19,0,0,586,0,762,237,7586,NA,88,12095,0,11793,302,2991,NA
-6,1992Q4,Merchants Bank,Cadence Bank,18637,Jackson,AL,7,NA,0,NA,NA,NA,0,0,0,NA,0,0,0,NA,NA,1,NA,5,NA,0,NA,NA,NA,0,0,0,NA,0,50,0,NA,NA,0,NA,3978,NA,87,0,0,580,0,677,205,7765,NA,19,12087,0,11780,307,3122,NA
-6,1993Q1,Merchants Bank,Cadence Bank,18637,Jackson,AL,0,NA,0,NA,NA,NA,0,0,0,NA,0,0,0,NA,NA,0,NA,4,NA,0,NA,NA,NA,0,0,0,NA,0,0,0,NA,NA,2,NA,3789,NA,71,0,0,635,0,746,200,8025,NA,95,12240,0,11934,306,3125,NA
-6,1993Q2,Merchants Bank,Cadence Bank,18637,Jackson,AL,0,NA,0,NA,NA,NA,0,0,0,NA,0,34,0,NA,NA,2,NA,0,NA,0,NA,NA,NA,0,0,21,NA,0,0,0,NA,NA,0,NA,4085,NA,68,0,0,849,0,717,193,7354,NA,126,12244,0,11933,311,3317,NA
-6,1993Q3,Merchants Bank,Cadence Bank,18637,Jackson,AL,0,NA,0,NA,NA,NA,0,0,0,NA,0,0,0,NA,NA,0,NA,0,NA,0,NA,NA,NA,0,0,0,NA,0,0,0,NA,NA,1,NA,3528,NA,98,0,0,938,0,773,186,7146,NA,149,13407,0,13067,340,3700,NA
-6,1993Q4,Merchants Bank,Cadence Bank,18637,Jackson,AL,6,NA,0,NA,NA,NA,0,0,0,NA,0,23,0,NA,NA,14,NA,1,NA,0,NA,NA,NA,0,0,16,NA,0,0,0,NA,NA,4,NA,3645,NA,59,0,0,1075,0,1295,179,8117,NA,765,14594,0,14225,369,3951,NA
-6,1994Q1,Merchants Bank,Cadence Bank,18637,Jackson,AL,0,NA,0,NA,NA,NA,0,0,0,NA,0,0,0,NA,NA,0,NA,0,NA,0,NA,NA,NA,0,0,0,NA,0,0,0,NA,NA,2,NA,4637,NA,58,0,0,1042,0,896,172,8046,NA,227,15916,0,15514,402,3918,NA
-6,1994Q2,Merchants Bank,Cadence Bank,18637,Jackson,AL,0,NA,0,NA,NA,NA,0,0,0,NA,0,0,0,NA,NA,0,NA,0,NA,0,NA,NA,NA,0,0,0,NA,0,0,0,NA,NA,3,NA,5462,NA,28,0,0,858,0,2400,165,8713,NA,152,16945,0,16518,427,4284,NA
-6,1994Q3,Merchants Bank,Cadence Bank,18637,Jackson,AL,0,NA,0,NA,NA,NA,0,0,0,NA,0,0,0,NA,NA,0,NA,0,NA,0,NA,NA,NA,0,0,0,NA,0,0,0,NA,NA,-4,NA,4538,NA,101,0,0,1382,0,2254,158,8065,NA,891,17690,0,17248,442,4596,NA
-6,1994Q4,Merchants Bank,Cadence Bank,18637,Jackson,AL,3,NA,0,NA,NA,NA,0,0,0,NA,0,0,0,NA,NA,28,NA,2,NA,0,NA,NA,NA,0,0,0,NA,0,0,0,NA,NA,8,NA,4352,NA,96,0,0,1815,0,2073,150,8031,NA,643,18047,0,17596,451,4996,NA
-6,1995Q1,Merchants Bank,Cadence Bank,18637,Jackson,AL,0,NA,0,NA,NA,NA,0,0,0,NA,0,0,0,NA,NA,0,NA,2,NA,0,NA,NA,NA,0,0,1,NA,0,0,0,NA,NA,2,NA,4617,NA,96,0,0,2190,0,1962,143,7348,NA,203,18503,0,18040,463,4695,NA
-6,1995Q2,Merchants Bank,Cadence Bank,18637,Jackson,AL,0,NA,0,NA,NA,NA,0,0,0,NA,0,0,0,NA,NA,0,NA,0,NA,0,NA,NA,NA,0,0,0,NA,0,0,0,NA,NA,3,NA,4699,NA,23,0,0,2218,0,1853,135,8414,NA,286,19066,0,18589,477,4777,NA
-6,1995Q3,Merchants Bank,Cadence Bank,18637,Jackson,AL,0,NA,0,NA,NA,NA,0,0,0,NA,0,0,0,NA,NA,0,NA,1,NA,0,NA,NA,NA,0,0,0,NA,0,0,0,NA,NA,1,NA,5236,NA,23,0,0,2299,0,1754,128,8841,NA,418,19092,0,18615,477,5220,NA
-6,1995Q4,Merchants Bank,Cadence Bank,18637,Jackson,AL,26,NA,0,NA,NA,NA,0,0,0,NA,0,0,0,NA,NA,33,NA,0,NA,0,NA,NA,NA,0,0,0,NA,0,0,0,NA,NA,2,NA,5343,NA,22,0,0,2673,0,1576,120,8188,NA,913,19462,0,18975,487,5355,NA
-6,1996Q1,Merchants Bank,Cadence Bank,18637,Jackson,AL,3,NA,0,NA,NA,NA,0,0,0,NA,0,3,0,NA,NA,4,NA,4,NA,0,NA,NA,NA,0,0,0,NA,0,0,0,NA,NA,2,NA,5995,NA,22,0,0,2491,0,1473,109,9289,NA,1218,19779,0,19284,495,5430,NA
-6,1996Q2,Merchants Bank,Cadence Bank,18637,Jackson,AL,0,NA,0,NA,NA,NA,0,0,0,NA,0,0,0,NA,NA,0,NA,2,NA,0,NA,NA,NA,0,0,0,NA,0,0,0,NA,NA,1,NA,6375,NA,22,0,0,115,0,1433,601,10402,NA,1461,20196,0,19691,505,7745,NA
-6,1996Q3,Merchants Bank,Cadence Bank,18637,Jackson,AL,0,NA,0,NA,NA,NA,0,0,0,NA,0,15,0,NA,NA,0,NA,0,NA,0,NA,NA,NA,0,0,0,NA,0,8,0,NA,NA,3,NA,6528,NA,0,0,0,25,0,1347,496,12142,NA,973,20565,4,20047,514,8035,NA
-6,1996Q4,Merchants Bank,Cadence Bank,18637,Jackson,AL,62,NA,0,NA,NA,NA,0,0,0,NA,0,0,0,NA,NA,22,NA,58,NA,0,NA,NA,NA,0,0,0,NA,0,0,0,NA,NA,3,NA,7123,NA,0,0,0,48,0,1259,629,12347,NA,853,22334,20,21756,558,8205,NA
